Best,Epoch,Trades,Avg profit,Median profit,Total profit,Stake currency,Profit,Avg duration,Objective,rsi-value,rsi-enabled,trigger,sell-rsi-value,sell-rsi-enabled,sell-trigger,roi_t1,roi_t2,roi_t3,roi_p1,roi_p2,roi_p3,stoploss
,585,63,0.63%,0.47150200000000003,0.00398561,BTC,39.82,303.3 m,-13.62927,50,True,bb_lower_1,59,True,sell-bb_middle_1,108,46,37,0.033,0.039,0.123,-0.24
,586,60,0.69%,0.740652,0.00412217,BTC,41.18,324.2 m,-15.16295,50,True,bb_lower_1,67,True,sell-bb_upper_1,107,53,20,0.014,0.054,0.096,-0.345
,587,319,-0.09%,0.0,-0.00300207,BTC,-29.99,169.4 m,13.75237,45,True,bb_lower_1,76,True,sell-bb_upper_1,45,46,31,0.031,0.061,0.1,-0.03
,588,225,0.06%,0.0,0.00141512,BTC,14.14,232.7 m,-0.72722,46,True,bb_lower_1,87,True,sell-bb_middle_1,95,44,36,0.023,0.058,0.01,-0.045
,589,61,0.68%,0.434792,0.00413710,BTC,41.33,300.0 m,-13.92474,50,True,bb_lower_1,61,True,sell-bb_upper_1,96,27,34,0.036,0.07,0.193,-0.304
,590,60,0.62%,0.40808049999999996,0.00372476,BTC,37.21,322.8 m,-13.62974,50,True,bb_lower_1,64,True,sell-bb_lower_1,105,13,37,0.021,0.018,0.098,-0.29
,591,59,0.86%,0.0,0.00508970,BTC,50.85,389.2 m,-14.98827,50,True,bb_lower_1,66,True,sell-bb_upper_1,119,45,35,0.032,0.044,0.023,-0.318
,592,59,0.85%,0.447319,0.00500760,BTC,50.03,367.9 m,-15.08231,50,True,bb_lower_1,63,True,sell-bb_upper_1,111,57,34,0.034,0.059,0.141,-0.266
,593,154,-0.17%,0.0,-0.00259720,BTC,-25.95,184.2 m,10.62718,48,True,bb_lower_1,79,True,sell-bb_upper_1,53,30,14,0.031,0.058,0.021,-0.046
,594,59,0.79%,0.11595,0.00469176,BTC,46.87,343.0 m,-16.97474,50,True,bb_lower_1,70,True,sell-bb_upper_1,115,30,25,0.024,0.04,0.046,-0.266
,595,115,-0.25%,0.0,-0.00292364,BTC,-29.21,147.8 m,11.73324,49,True,bb_lower_1,53,True,sell-bb_upper_1,119,11,33,0.029,0.053,0.057,-0.041
,596,119,-0.30%,0.0,-0.00357639,BTC,-35.73,124.3 m,14.49050,49,True,bb_lower_1,40,True,sell-bb_upper_1,53,36,40,0.035,0.026,0.141,-0.04
,597,153,-0.16%,0.0,-0.00247301,BTC,-24.71,193.8 m,9.84357,48,True,bb_lower_1,95,True,sell-bb_upper_1,52,11,35,0.037,0.054,0.113,-0.05
,598,155,-0.22%,0.0,-0.00341750,BTC,-34.14,212.8 m,12.63581,48,True,bb_lower_1,68,True,sell-bb_upper_1,44,19,21,0.014,0.063,0.06,-0.068
,599,158,-0.23%,0.0,-0.00370361,BTC,-37.00,212.8 m,11.81094,48,True,bb_lower_1,59,True,sell-bb_upper_1,16,54,15,0.01,0.024,0.058,-0.089
,600,174,-0.14%,0.0,-0.00246522,BTC,-24.63,121.4 m,12.19096,48,True,bb_lower_1,39,True,sell-bb_upper_1,12,41,26,0.03,0.01,0.107,-0.049
,601,276,-0.10%,0.030195,-0.00289634,BTC,-28.94,70.5 m,20.64917,47,True,bb_lower_1,39,True,sell-bb_lower_1,10,48,30,0.037,0.016,0.165,-0.325
,602,184,-0.18%,0.012277499999999998,-0.00322537,BTC,-32.22,73.7 m,18.30948,48,True,bb_lower_1,39,True,sell-bb_lower_1,21,42,35,0.031,0.029,0.157,-0.336
,603,277,-0.10%,0.017833,-0.00281670,BTC,-28.14,68.3 m,21.21203,47,True,bb_lower_1,31,True,sell-bb_lower_1,33,23,12,0.013,0.028,0.133,-0.322
,604,276,-0.14%,0.04944649999999999,-0.00399486,BTC,-39.91,78.8 m,23.22194,47,True,bb_lower_1,44,True,sell-bb_lower_1,59,15,29,0.038,0.056,0.173,-0.293
,605,275,-0.09%,0.052221,-0.00253736,BTC,-25.35,69.8 m,19.60109,47,True,bb_lower_1,34,True,sell-bb_lower_1,68,31,21,0.038,0.049,0.042,-0.261
,606,274,-0.07%,0.07067849999999999,-0.00198550,BTC,-19.84,70.1 m,16.38000,47,True,bb_lower_1,30,True,sell-bb_lower_1,110,23,25,0.01,0.048,0.173,-0.233
,607,254,-0.04%,0.0698285,-0.00095574,BTC,-9.55,127.8 m,9.12146,47,True,bb_lower_1,52,True,sell-bb_lower_1,49,14,20,0.012,0.044,0.098,-0.258
,608,260,-0.07%,0.1481435,-0.00194491,BTC,-19.43,120.8 m,10.31593,47,True,bb_lower_1,51,True,sell-bb_lower_1,93,39,16,0.031,0.07,0.186,-0.222
,609,277,-0.10%,0.017833,-0.00287303,BTC,-28.70,69.6 m,20.62175,47,True,bb_lower_1,38,True,sell-bb_lower_1,28,24,11,0.024,0.052,0.125,-0.331
,610,275,-0.09%,0.054036999999999995,-0.00242467,BTC,-24.22,69.7 m,19.08069,47,True,bb_lower_1,33,True,sell-bb_lower_1,41,49,29,0.01,0.033,0.099,-0.272
,611,174,-0.12%,0.0,-0.00206974,BTC,-20.68,424.5 m,6.19453,47,True,bb_lower_1,80,True,sell-bb_lower_1,12,11,25,0.037,0.07,0.067,-0.335
,612,359,-0.03%,0.070661,-0.00111040,BTC,-11.09,70.0 m,13.10954,46,True,bb_lower_1,40,True,sell-bb_lower_1,94,45,31,0.025,0.05,0.013,-0.329
,613,59,0.85%,0.1513,0.00503637,BTC,50.31,382.9 m,-16.35029,50,True,bb_lower_1,67,True,sell-bb_middle_1,117,48,22,0.029,0.025,0.139,-0.275
,614,126,-0.33%,0.0,-0.00414973,BTC,-41.46,117.6 m,21.75335,45,True,bb_lower_3,98,True,sell-bb_middle_1,29,34,32,0.028,0.054,0.057,-0.02
,615,152,-0.27%,0.002564,-0.00413321,BTC,-41.29,72.7 m,27.69403,45,True,bb_lower_4,84,False,sell-bb_middle_1,59,47,39,0.011,0.025,0.055,-0.023
,616,64,0.61%,0.4906405,0.00388536,BTC,38.81,257.3 m,-13.47183,50,True,bb_lower_1,58,True,sell-bb_middle_1,110,55,37,0.03,0.036,0.138,-0.326
,617,157,-0.33%,0.0,-0.00512291,BTC,-51.18,66.9 m,35.26637,45,True,bb_lower_3,78,False,sell-bb_middle_1,11,21,39,0.036,0.062,0.104,-0.022
,618,146,-0.26%,0.0,-0.00378340,BTC,-37.80,127.3 m,19.68893,45,True,bb_lower_2,84,True,sell-bb_middle_1,19,43,33,0.013,0.026,0.113,-0.021
,619,155,-0.29%,0.0,-0.00456174,BTC,-45.57,71.7 m,30.41452,45,True,bb_lower_3,100,False,sell-bb_middle_1,57,26,17,0.013,0.035,0.106,-0.023
,620,199,-0.23%,0.0,-0.00458992,BTC,-45.85,79.2 m,30.93113,44,True,bb_lower_2,96,False,sell-bb_middle_1,27,51,33,0.018,0.054,0.089,-0.022
,621,177,-0.30%,0.0,-0.00522702,BTC,-52.22,77.5 m,34.56362,45,True,bb_lower_2,94,False,sell-bb_middle_1,20,37,27,0.028,0.037,0.192,-0.023
,622,104,-0.35%,0.0,-0.00361222,BTC,-36.09,171.3 m,15.09096,45,True,bb_lower_4,81,True,sell-bb_middle_1,27,59,29,0.011,0.025,0.071,-0.03
,623,169,-0.34%,0.0,-0.00573803,BTC,-57.32,99.0 m,28.98608,45,True,bb_lower_2,74,False,sell-bb_middle_1,35,32,28,0.021,0.037,0.185,-0.042
,624,141,-0.28%,0.0,-0.00400809,BTC,-40.04,170.2 m,16.61693,44,True,bb_lower_2,96,True,sell-bb_middle_1,53,22,40,0.035,0.033,0.011,-0.029
,625,59,0.87%,0.1513,0.00513951,BTC,51.34,390.5 m,-17.02720,50,True,bb_lower_1,70,True,sell-bb_upper_1,115,27,39,0.032,0.043,0.052,-0.193
,626,63,0.45%,0.14549800000000002,0.00281846,BTC,28.16,259.3 m,-9.84513,50,True,bb_lower_1,59,True,sell-bb_middle_1,81,19,21,0.037,0.043,0.183,-0.257
,627,54,0.88%,0.42838600000000004,0.00478281,BTC,47.78,512.2 m,-10.41781,50,True,bb_lower_1,99,True,sell-bb_middle_1,96,41,28,0.036,0.034,0.136,-0.289
,628,58,0.70%,0.1768745,0.00403590,BTC,40.32,372.9 m,-16.38031,50,True,bb_lower_1,74,True,sell-bb_upper_1,115,31,15,0.021,0.058,0.176,-0.241
,629,55,0.50%,0.43104800000000004,0.00276913,BTC,27.66,483.8 m,-6.69670,50,True,bb_lower_1,84,True,sell-bb_lower_1,99,38,25,0.014,0.062,0.152,-0.297
,630,63,0.62%,0.47150200000000003,0.00389137,BTC,38.87,305.0 m,-13.27750,50,True,bb_lower_1,59,True,sell-bb_middle_1,120,58,29,0.033,0.045,0.155,-0.323
,631,59,0.84%,0.11595,0.00496467,BTC,49.60,342.7 m,-16.61313,50,True,bb_lower_1,68,True,sell-bb_lower_1,101,50,16,0.024,0.044,0.13,-0.191
,632,58,0.29%,0.0,0.00168004,BTC,16.78,324.3 m,-2.95700,50,True,bb_lower_1,77,True,sell-bb_lower_1,86,20,21,0.029,0.065,0.071,-0.204
,633,59,0.18%,0.0,0.00105928,BTC,10.58,305.3 m,-1.68802,50,True,bb_lower_1,98,True,sell-bb_lower_1,70,34,12,0.022,0.062,0.026,-0.203
,634,59,0.82%,0.0,0.00483453,BTC,48.30,379.1 m,-13.98535,50,True,bb_lower_1,65,True,sell-bb_lower_1,115,57,25,0.036,0.037,0.157,-0.207
,635,61,0.59%,0.43104800000000004,0.00361104,BTC,36.07,300.2 m,-13.31842,50,True,bb_lower_1,62,True,sell-bb_lower_1,120,17,23,0.028,0.062,0.045,-0.279
,636,55,0.58%,0.661474,0.00316622,BTC,31.63,482.5 m,-7.84416,50,True,bb_lower_1,96,True,sell-bb_lower_1,95,41,29,0.016,0.014,0.193,-0.313
,637,95,0.18%,0.0,0.00166890,BTC,16.67,373.1 m,-2.00837,49,True,bb_lower_1,70,True,sell-bb_lower_1,103,17,39,0.036,0.014,0.089,-0.322
,638,96,0.02%,0.0,0.00020550,BTC,2.05,318.0 m,0.61127,49,True,bb_lower_1,65,True,sell-bb_lower_1,100,17,28,0.015,0.03,0.02,-0.226
,639,95,0.23%,0.0,0.00220854,BTC,22.06,372.2 m,-3.39522,49,True,bb_lower_1,68,True,sell-bb_upper_1,90,33,31,0.035,0.015,0.195,-0.257
,640,95,0.20%,0.0,0.00192707,BTC,19.25,368.1 m,-3.33340,49,True,bb_lower_1,66,True,sell-bb_lower_1,98,35,20,0.03,0.013,0.161,-0.2
,641,59,0.82%,0.1513,0.00485647,BTC,48.52,390.0 m,-15.37897,50,True,bb_lower_1,67,True,sell-bb_lower_1,113,53,24,0.04,0.067,0.051,-0.302
,642,77,0.44%,0.052221,0.00342216,BTC,34.19,580.9 m,-5.03347,49,True,bb_lower_1,95,True,sell-bb_lower_1,99,51,24,0.027,0.021,0.05,-0.272
,643,77,-0.05%,0.0,-0.00036135,BTC,-3.61,598.1 m,0.86960,49,True,bb_lower_1,82,True,sell-bb_lower_1,108,50,15,0.037,0.018,0.122,-0.312
,644,89,-0.14%,0.0,-0.00121414,BTC,-12.13,407.0 m,2.95193,49,True,bb_lower_1,72,True,sell-bb_middle_1,93,25,23,0.014,0.061,0.049,-0.221
,645,79,0.34%,0.327314,0.00269451,BTC,26.92,551.6 m,-4.57803,49,True,bb_lower_1,96,True,sell-bb_upper_1,99,35,34,0.017,0.01,0.056,-0.222
,646,77,0.24%,0.0,0.00182488,BTC,18.23,570.8 m,-2.06606,49,True,bb_lower_1,100,True,sell-bb_lower_1,111,25,40,0.02,0.024,0.091,-0.345
,647,95,-0.05%,0.0,-0.00044912,BTC,-4.49,371.2 m,1.71413,49,True,bb_lower_1,69,True,sell-bb_middle_1,92,34,18,0.04,0.055,0.063,-0.203
,648,79,0.02%,0.523114,0.00013176,BTC,1.32,516.6 m,0.44784,49,True,bb_lower_1,92,True,sell-bb_lower_1,109,39,15,0.01,0.018,0.194,-0.293
,649,67,0.26%,0.18836,0.00174740,BTC,17.46,158.1 m,-8.48213,50,True,bb_lower_1,55,True,sell-bb_middle_1,53,48,10,0.013,0.053,0.146,-0.326
,650,298,-0.01%,0.0,-0.00024799,BTC,-2.48,98.5 m,6.79188,46,True,bb_lower_1,85,False,sell-bb_upper_1,61,42,26,0.035,0.05,0.189,-0.023
,651,68,0.07%,0.0,0.00045660,BTC,4.56,143.8 m,-0.52433,50,True,bb_lower_1,41,False,sell-bb_upper_1,30,39,35,0.03,0.06,0.01,-0.221
,652,64,0.30%,0.0,0.00193385,BTC,19.32,245.2 m,-6.56489,50,True,bb_lower_1,59,True,sell-bb_upper_1,10,56,30,0.04,0.04,0.139,-0.273
,653,320,-0.05%,0.0,-0.00150526,BTC,-15.04,87.8 m,12.36066,46,True,bb_lower_1,93,False,sell-bb_middle_1,25,35,26,0.034,0.052,0.185,-0.034
,654,59,0.85%,0.625588,0.00502256,BTC,50.18,362.8 m,-15.39582,50,True,bb_lower_1,64,True,sell-bb_upper_1,113,59,32,0.023,0.047,0.184,-0.186
,655,310,-0.04%,0.1012265,-0.00126956,BTC,-12.68,96.6 m,11.07756,46,True,bb_lower_1,88,False,sell-bb_middle_1,54,58,20,0.029,0.032,0.145,-0.034
,656,63,0.38%,0.447133,0.00240876,BTC,24.06,266.0 m,-9.40162,50,True,bb_lower_1,59,True,sell-bb_upper_1,88,35,30,0.01,0.02,0.022,-0.287
,657,314,-0.07%,0.0,-0.00228413,BTC,-22.82,110.2 m,14.28117,46,True,bb_lower_1,75,False,sell-bb_middle_1,37,29,13,0.026,0.04,0.196,-0.066
,658,315,-0.04%,0.070661,-0.00119891,BTC,-11.98,90.7 m,10.84592,46,True,bb_lower_1,83,False,sell-bb_middle_1,32,49,30,0.022,0.055,0.174,-0.032
,659,243,-0.15%,0.0,-0.00353795,BTC,-35.34,118.6 m,16.06918,47,True,bb_lower_1,96,False,sell-bb_middle_1,43,14,29,0.033,0.035,0.168,-0.098
,660,67,0.47%,0.272713,0.00313335,BTC,31.30,189.4 m,-13.77883,50,True,bb_lower_1,55,True,sell-bb_upper_1,117,29,31,0.021,0.045,0.13,-0.206
,661,64,0.35%,0.53399,0.00226017,BTC,22.58,245.6 m,-9.14846,50,True,bb_lower_1,60,True,sell-bb_lower_1,109,17,15,0.01,0.029,0.067,-0.35
,662,54,0.75%,0.3553805,0.00404738,BTC,40.43,511.4 m,-9.52907,50,True,bb_lower_1,96,True,sell-bb_upper_1,114,39,23,0.023,0.057,0.048,-0.332
,663,478,-0.33%,0.07902300000000001,-0.01591274,BTC,-158.97,212.0 m,37.07401,43,True,bb_lower_1,57,False,sell-bb_upper_1,119,59,29,0.016,0.066,0.088,-0.172
,664,57,0.27%,0.231613,0.00151981,BTC,15.18,348.9 m,-2.42017,50,True,bb_lower_1,74,True,sell-bb_lower_1,115,23,18,0.027,0.02,0.108,-0.154
,665,523,-0.21%,0.0,-0.01110053,BTC,-110.89,206.4 m,27.30385,42,True,bb_lower_1,70,False,sell-bb_upper_1,120,29,29,0.038,0.067,0.014,-0.174
,666,616,-0.18%,0.025737000000000003,-0.01137295,BTC,-113.62,213.1 m,29.95550,38,True,bb_lower_1,81,False,sell-bb_upper_1,115,46,27,0.027,0.05,0.129,-0.168
,667,659,-0.14%,0.22892099999999999,-0.00913505,BTC,-91.26,146.7 m,29.18011,41,True,bb_lower_1,60,False,sell-bb_middle_1,115,45,30,0.022,0.054,0.093,-0.179
,668,902,-0.16%,0.0753615,-0.01447106,BTC,-144.56,64.7 m,61.42194,41,True,bb_lower_1,56,False,sell-bb_lower_1,111,39,33,0.023,0.033,0.07,-0.159
,669,602,-0.18%,0.040089,-0.01065384,BTC,-106.43,224.1 m,25.89490,38,True,bb_lower_1,47,False,sell-bb_upper_1,120,48,40,0.038,0.038,0.092,-0.187
,670,610,-0.13%,0.193359,-0.00815717,BTC,-81.49,139.1 m,27.24221,42,True,bb_lower_1,64,False,sell-bb_middle_1,108,29,12,0.04,0.049,0.166,-0.169
,671,996,-0.17%,0.0734455,-0.01647615,BTC,-164.60,65.0 m,72.29320,40,True,bb_lower_1,58,False,sell-bb_lower_1,110,40,25,0.01,0.07,0.045,-0.161
,672,907,-0.18%,0.071827,-0.01591661,BTC,-159.01,64.3 m,67.55947,41,True,bb_lower_1,74,False,sell-bb_lower_1,105,11,24,0.035,0.017,0.052,-0.161
,673,71,-0.07%,0.056423,-0.00047035,BTC,-4.70,81.8 m,4.69808,50,True,bb_lower_1,80,False,sell-bb_lower_1,111,25,10,0.031,0.057,0.11,-0.186
,674,60,0.54%,0.07857800000000001,0.00322208,BTC,32.19,313.5 m,-11.00250,50,True,bb_lower_1,65,True,sell-bb_lower_1,112,24,10,0.034,0.037,0.17,-0.188
,675,71,-0.07%,0.056423,-0.00047035,BTC,-4.70,81.8 m,4.69808,50,True,bb_lower_1,41,False,sell-bb_lower_1,85,31,24,0.034,0.056,0.015,-0.154
,676,71,-0.07%,0.056423,-0.00051339,BTC,-5.13,81.8 m,4.93975,50,True,bb_lower_1,58,False,sell-bb_lower_1,109,35,21,0.04,0.066,0.181,-0.35
,677,71,-0.06%,0.056423,-0.00041977,BTC,-4.19,81.5 m,4.41223,50,True,bb_lower_1,65,False,sell-bb_lower_1,51,38,22,0.02,0.051,0.057,-0.169
,678,71,-0.06%,0.056423,-0.00041977,BTC,-4.19,81.5 m,4.41223,50,True,bb_lower_1,32,False,sell-bb_lower_1,43,57,20,0.032,0.057,0.111,-0.163
,679,71,-0.06%,0.056423,-0.00039915,BTC,-3.99,81.3 m,4.25659,50,True,bb_lower_1,39,False,sell-bb_lower_1,76,52,17,0.013,0.06,0.128,-0.153
,680,68,0.09%,0.11959000000000002,0.00062853,BTC,6.28,124.0 m,-1.29071,50,True,bb_lower_1,62,False,sell-bb_middle_1,118,43,13,0.038,0.07,0.085,-0.181
,681,73,-0.07%,0.0,-0.00051504,BTC,-5.15,77.7 m,4.96503,50,True,bb_lower_1,41,False,sell-bb_lower_1,16,16,14,0.029,0.062,0.137,-0.172
,682,71,-0.07%,0.056423,-0.00047035,BTC,-4.70,81.8 m,4.69808,50,True,bb_lower_1,42,False,sell-bb_lower_1,75,50,18,0.035,0.067,0.071,-0.157
,683,71,-0.07%,0.056423,-0.00051339,BTC,-5.13,81.8 m,4.93975,50,True,bb_lower_1,35,False,sell-bb_lower_1,68,52,37,0.034,0.056,0.11,-0.247
,684,71,-0.05%,0.056423,-0.00037672,BTC,-3.76,81.3 m,4.11809,50,True,bb_lower_1,42,False,sell-bb_lower_1,61,48,25,0.014,0.06,0.039,-0.135
,685,38,-0.44%,-0.060763500000000005,-0.00167108,BTC,-16.69,135.4 m,9.67649,50,True,bb_lower_3,55,False,sell-bb_middle_1,106,33,40,0.025,0.033,0.088,-0.209
,686,38,-0.35%,-0.060763500000000005,-0.00131713,BTC,-13.16,136.2 m,7.87683,50,True,bb_lower_3,38,False,sell-bb_upper_1,101,28,30,0.015,0.059,0.079,-0.208
,687,59,0.81%,0.11595,0.00475467,BTC,47.50,342.5 m,-16.74547,50,True,bb_lower_1,68,True,sell-bb_upper_1,103,29,34,0.024,0.023,0.085,-0.25
,688,64,0.49%,0.455616,0.00311977,BTC,31.17,238.1 m,-11.83731,50,True,bb_lower_1,58,True,sell-bb_lower_1,102,25,27,0.016,0.022,0.089,-0.245
,689,38,-0.32%,-0.060763500000000005,-0.00121833,BTC,-12.17,137.8 m,6.88146,50,True,bb_lower_4,47,False,sell-bb_upper_1,112,27,27,0.036,0.055,0.036,-0.258
,690,38,-0.38%,-0.04076200000000001,-0.00145655,BTC,-14.55,135.4 m,8.01576,50,True,bb_lower_4,57,False,sell-bb_middle_1,106,16,25,0.029,0.047,0.193,-0.216
,691,38,-0.38%,-0.04076200000000001,-0.00144617,BTC,-14.45,136.2 m,8.86523,50,True,bb_lower_4,49,False,sell-bb_upper_1,91,23,19,0.013,0.01,0.031,-0.222
,692,38,-0.35%,-0.04076200000000001,-0.00131833,BTC,-13.17,136.2 m,8.01189,50,True,bb_lower_4,60,False,sell-bb_upper_1,111,42,27,0.011,0.059,0.173,-0.333
,693,38,-0.36%,-0.060763500000000005,-0.00137369,BTC,-13.72,137.8 m,8.24991,50,True,bb_lower_4,48,False,sell-bb_upper_1,99,60,25,0.039,0.022,0.11,-0.192
,694,38,-0.36%,-0.060763500000000005,-0.00137369,BTC,-13.72,137.8 m,8.24991,50,True,bb_lower_3,56,False,sell-bb_upper_1,111,45,26,0.037,0.014,0.185,-0.236
,695,38,-0.35%,-0.04076200000000001,-0.00132844,BTC,-13.27,137.4 m,8.00341,50,True,bb_lower_3,43,False,sell-bb_upper_1,109,19,11,0.02,0.048,0.054,-0.194
,696,38,-0.44%,-0.060763500000000005,-0.00167108,BTC,-16.69,135.4 m,9.67649,50,True,bb_lower_3,91,False,sell-bb_middle_1,112,49,26,0.039,0.026,0.195,-0.285
,697,63,0.45%,0.515161,0.00286025,BTC,28.57,268.8 m,-10.83649,50,True,bb_lower_1,60,True,sell-bb_lower_1,104,42,20,0.01,0.049,0.023,-0.275
,698,60,0.67%,0.1768745,0.00400684,BTC,40.03,328.5 m,-14.98712,50,True,bb_lower_1,68,True,sell-bb_middle_1,115,18,28,0.021,0.047,0.169,-0.187
,699,65,0.43%,0.303515,0.00280503,BTC,28.02,208.4 m,-12.55055,50,True,bb_lower_1,57,True,sell-bb_upper_1,100,20,16,0.017,0.033,0.193,-0.335
,700,62,0.56%,0.5743514999999999,0.00349400,BTC,34.90,284.0 m,-13.58964,50,True,bb_lower_1,61,True,sell-bb_lower_1,120,17,33,0.014,0.063,0.054,-0.331
,701,63,0.53%,0.447133,0.00335960,BTC,33.56,277.4 m,-12.29556,50,True,bb_lower_1,59,True,sell-bb_lower_1,101,42,20,0.028,0.05,0.18,-0.315
,702,57,0.68%,0.299393,0.00390684,BTC,39.03,368.2 m,-7.25627,50,True,bb_lower_1,74,True,sell-bb_upper_1,102,56,14,0.039,0.023,0.146,-0.197
,703,57,0.89%,0.32685000000000003,0.00508244,BTC,50.77,388.4 m,-17.71783,50,True,bb_lower_1,74,True,sell-bb_lower_1,114,27,24,0.039,0.045,0.049,-0.317
,704,60,0.43%,0.7570810000000001,0.00257905,BTC,25.76,305.2 m,-9.98097,50,True,bb_lower_1,63,True,sell-bb_middle_1,113,15,37,0.01,0.07,0.183,-0.176
,705,57,0.48%,0.231613,0.00275585,BTC,27.53,358.2 m,-5.78030,50,True,bb_lower_1,88,True,sell-bb_upper_1,102,16,33,0.033,0.062,0.06,-0.174
,706,60,0.65%,0.5263495,0.00389759,BTC,38.94,321.2 m,-14.77223,50,True,bb_lower_1,65,True,sell-bb_middle_1,103,50,21,0.016,0.016,0.141,-0.288
,707,59,0.87%,0.299393,0.00513482,BTC,51.30,352.9 m,-16.47073,50,True,bb_lower_1,72,True,sell-bb_lower_1,104,60,15,0.035,0.056,0.086,-0.275
,708,59,0.78%,0.47150200000000003,0.00460703,BTC,46.02,331.5 m,-15.39818,50,True,bb_lower_1,63,True,sell-bb_upper_1,103,55,12,0.023,0.04,0.162,-0.273
,709,183,-0.20%,0.036975,-0.00360689,BTC,-36.03,73.2 m,16.85771,48,True,bb_lower_1,87,False,sell-bb_lower_1,60,42,33,0.02,0.054,0.071,-0.179
,710,183,-0.20%,0.037502,-0.00362980,BTC,-36.26,73.7 m,17.27773,48,True,bb_lower_1,50,False,sell-bb_lower_1,117,22,24,0.019,0.046,0.037,-0.173
,711,225,-0.06%,0.054036999999999995,-0.00141694,BTC,-14.16,185.3 m,7.31519,47,True,bb_lower_1,59,False,sell-bb_upper_1,107,56,28,0.013,0.026,0.171,-0.189
,712,175,-0.07%,0.132103,-0.00123221,BTC,-12.31,130.9 m,7.86219,48,True,bb_lower_1,59,False,sell-bb_middle_1,115,47,23,0.01,0.026,0.177,-0.188
,713,183,-0.20%,0.037502,-0.00357536,BTC,-35.72,73.4 m,16.84271,48,True,bb_lower_1,74,False,sell-bb_lower_1,100,14,36,0.017,0.056,0.05,-0.177
,714,171,-0.14%,0.0,-0.00238874,BTC,-23.86,166.2 m,11.48191,48,True,bb_lower_1,88,False,sell-bb_upper_1,79,39,14,0.013,0.026,0.15,-0.18
,715,174,-0.10%,0.086872,-0.00168398,BTC,-16.82,133.9 m,9.28923,48,True,bb_lower_1,86,False,sell-bb_middle_1,101,30,32,0.016,0.037,0.187,-0.228
,716,175,-0.10%,0.129982,-0.00167682,BTC,-16.75,130.3 m,9.68601,48,True,bb_lower_1,97,False,sell-bb_middle_1,113,36,20,0.011,0.035,0.118,-0.229
,717,177,-0.12%,0.052221,-0.00205457,BTC,-20.53,125.7 m,11.40892,48,True,bb_lower_1,95,False,sell-bb_middle_1,85,12,16,0.012,0.031,0.111,-0.256
,718,227,-0.13%,0.024378,-0.00303279,BTC,-30.30,167.7 m,12.38730,47,True,bb_lower_1,92,False,sell-bb_upper_1,110,12,36,0.012,0.024,0.114,-0.167
,719,177,-0.22%,0.0,-0.00381887,BTC,-38.15,118.6 m,16.90211,48,True,bb_lower_1,86,False,sell-bb_middle_1,14,11,37,0.018,0.02,0.09,-0.167
,720,169,-0.06%,0.027018,-0.00103096,BTC,-10.30,174.8 m,6.31606,48,True,bb_lower_1,92,False,sell-bb_upper_1,99,54,22,0.01,0.03,0.155,-0.271
,721,68,0.04%,0.11959000000000002,0.00026611,BTC,2.66,123.8 m,0.35659,50,True,bb_lower_1,56,False,sell-bb_middle_1,78,45,37,0.04,0.033,0.023,-0.171
,722,361,-0.06%,0.054036999999999995,-0.00219382,BTC,-21.92,65.4 m,18.65810,46,True,bb_lower_1,88,False,sell-bb_lower_1,105,14,15,0.035,0.03,0.182,-0.095
,723,60,0.64%,0.5263495,0.00385676,BTC,38.53,324.8 m,-14.95388,50,True,bb_lower_1,70,True,sell-bb_middle_1,99,42,27,0.014,0.041,0.034,-0.289
,724,69,0.29%,0.36461499999999997,0.00198623,BTC,19.84,149.8 m,-10.72070,50,True,bb_lower_1,55,True,sell-bb_lower_1,120,31,39,0.028,0.066,0.076,-0.234
,725,273,-0.11%,0.054036999999999995,-0.00299609,BTC,-29.93,68.5 m,19.43284,47,True,bb_lower_1,99,False,sell-bb_lower_1,110,13,10,0.032,0.061,0.038,-0.107
,726,128,-0.35%,0.0,-0.00442695,BTC,-44.23,96.9 m,18.85624,46,True,bb_lower_3,80,False,sell-bb_lower_1,113,17,27,0.04,0.037,0.076,-0.095
,727,110,-0.48%,0.0,-0.00524008,BTC,-52.35,100.8 m,20.34628,47,True,bb_lower_3,80,False,sell-bb_lower_1,87,24,36,0.032,0.03,0.045,-0.116
,728,109,-0.50%,0.0,-0.00541913,BTC,-54.14,102.9 m,20.85121,47,True,bb_lower_4,95,False,sell-bb_lower_1,116,58,12,0.022,0.034,0.137,-0.096
,729,141,-0.33%,0.005128,-0.00459649,BTC,-45.92,98.4 m,19.15079,46,True,bb_lower_2,99,False,sell-bb_lower_1,119,60,40,0.019,0.049,0.079,-0.096
,730,141,-0.31%,0.005128,-0.00434875,BTC,-43.44,98.4 m,17.82818,46,True,bb_lower_2,99,False,sell-bb_lower_1,115,54,14,0.031,0.064,0.193,-0.093
,731,128,-0.38%,0.0,-0.00483219,BTC,-48.27,97.7 m,18.83804,46,True,bb_lower_3,87,False,sell-bb_lower_1,99,27,33,0.034,0.035,0.111,-0.107
,732,141,-0.34%,0.005128,-0.00482447,BTC,-48.20,98.3 m,21.93960,46,True,bb_lower_2,74,False,sell-bb_lower_1,120,39,31,0.036,0.065,0.128,-0.089
,733,63,0.61%,0.515161,0.00383721,BTC,38.33,299.0 m,-13.68773,50,True,bb_lower_1,60,True,sell-bb_upper_1,103,49,30,0.016,0.023,0.045,-0.294
